#separator:tab
#html:false
Conductor	מנצח	m'natzeakh
Scale	סולם	sulam
Oriental	ים-תיכוני	yam-tikhoni
Tone, Sound	צליל	tz'lil
Band	להקה	lahakah
Guitar	גיטרה	gitarah
Music	מוזיקה	muzikah
Show	הופעה	hofa'ah
Creation, Musical Piece	יצירה	y'tzirah
Trumpet	חצוצרה	khatzotz'rah
Tune	מנגינה	man'ginah
Harmonica	מפוחית	mapukhit
To Play (Instrument) (Piel)	לנגן	l'nagen
To Compose (Hifil)	להלחין	l'hal'khin
To Tune (Instrument) (Piel)	לכוון	l'khaven
Ball	כדור	kadur
Sport	ספורט	s'por't
Player	שחקן	sakh'kan
Game	משחק	mis'khak
Soccer	כדורגל	kaduregel
Basketball	כדורסל	kadur'sal
Goal, Gate	שער	sha'ar
Stadium	איצטדיון	itz'tad'yon
Draw	תיקו	teiku
Coach	מאמן	m'amen
Racket	מחבט	makh'bet
Volleyball	כדורעף	kadur'af
Champion	אלוף	aluf
Hat Trick	שלושער	sh'losha'ar
Marathon	מרתון	maraton
Gym	מכון כושר	m'khon kosher
Step	צעד	tza'ad
Field, Court	מגרש	mig'rash
Penalty Kick	פנדל	pen'del
Fan	אוהד	ohed
Striker	חלוץ	khalutz
Midfielder	קשר	kashar
Defender	בלם	balam
Goalkeeper	שוער	sho'er
Trophy, Cup	גביע	gavi'a
Athlete	אתלט	at'let
Fitness	כושר	kosher
Tennis	טניס	tenis
Competition	תחרות	takharut
Team	קבוצה	k'vutzah
Point	נקודה	n'kudah
Championship	אליפות	alifut
Medal	מדליה	medal'yah
Kick	בעיטה	b'itah
Position	עמדה	em'dah
Offence	התקפה	hat'kafah
League	ליגה	ligah
Swimming	שחייה	s'khiyah
Olympics	אולימפיאדה	olim'p'ya'dah
Overtime	הארכה	ha'arakhah
Half	מחצית	makhatzit
To Score (Hifil)	להבקיע	l'hav'ki'a
Security	ביטחון	bitakhon
Tax	מס	mas
President, Leader, Chairman	נשיא	nasi
Law	חוק	khok
Peace	שלום	shalom
Army	צבא	tzava
Crime	פשע	pesha
Leader	מנהיג	man'hig
Freedom, Liberty	חופש	khofesh
Arrest	מעצר	ma'atzar
Campaign	קמפיין	kam'pei'n
Congress	קונגרס	kon'g'res
Speech	נאום	n'um
Confrontation, Debate	עימות	imut
Candidate	מועמד	ma'amad
Parliament	פרלמנט	par'lamen't
Bribe(ry)	שוחד	shokhar
Governor	מושל	moshel
MK (Member of Knesset)	חבר-כנסת	khaber k'neset
Threat	איום	iyum
Mayor	ראש-עיר	rosh ir
Wealth	עושר	osher
Minister	שר	sar
Minstry of Finance	משרד-האוצר	mis'rad ha-otzar
Ministry of Defence	משרד-הביטחון	mis'rad ha-bitakhon
Ministry of Justice	משרד-המשפטים	mis'rad ha-mish'patim
Ministry of Interior	משרד-הפנים	mis'rad ha-p'nim
Ministry of Foreign Affairs	משרד-החוץ	mis'rad ha-khutz
Government	ממשלה	mem'shalah
War	מלחמה	mil'khamah
(Legal) Right	זכות	z'khut
Safety	בטיחות	b'tikhut
Recommendation	המלצה	ham'latzah
Economy	כלכלה	kal'kalah
Municipality	עירייה	iriyah
Policy	מדיניות	m'diniyut
Elections	בחירות	b'khirot
Strategy	אסטרטגיה	as't'rateg'yah
Violence	אלימות	alimut
Corruption	שחיתות	sh'khitut
The Knesset	הכנסת	ha-k'neset
(Worker's) Strike	שביתה	sh'vitah
Guilt	אשמה	ish'mah
(Political) Party	מפלגה	mif'lagah
Puppy	כלבלב	k'lav'lav
Kitten	חתלתול	khatul'tul
Piglet	חזרזיר	khazar'zir
Little Boy, Small Child (m)	ילדון	yal'don
Teddy Bear	דובון	duvon
Young Elephant	פילון	pilon
Booklet	ספרון	sif'ron
Calculator	מחשבון	makh'sh'von
Towelette	מגבון	mag'von
Saucer	צלוחית	tz'lokhit
Motel, Inn	מלונית	m'lonit
Small Bag	שקית	sakit
Firefly	גחלילית	gakh'lilit
Handle	ידית	yadit
Straw	קשית	kashit
Little Girl, Small Child (f)	ילדונת	yal'donet
Tiny (m.s)	קטנטן	k'tan'tan
Reddish (f.s)	אדמדמה	adam'damah
Greenish (m.s)	ירקרק	y'rak'rak
Blueish (m.s)	כחלחל	k'khal'khal
Yellowish (m.s)	צהבהב	tz'hav'hav
Palace	ארמון	ar'mon
Dragon	דרקון	d'rakon
Prince	נסיך	nasikh
Arrow	חץ	khetz
Shield	מגן	magen
Feast, Banquet	משתה	mish'teh
Knight	אביר	abir
Armour	שיריון	shir'yon
Warrior	לוחם	lokhem
Potion	שיקוי	shikuy
Spell, Witchraft	כישוף	kisuf
Magic	קסם	kesem
Magician	קוסם	kosem
Wand	שרביט	sharbit
Wizard	מכשף	m'khashef
Servant	משרת	m'sharet
Hero	גיבור	gibor
Vampire	ערפד	ar'pad
Zombie	זומבי	zom'bi
Werewolf	איש-זאב	z'ev
Golem	גולם	golem
Superhero	גיבור-על	gibor-al
Creature	יצור	y'tzur
Legend	אגדה	agadah
Princess	נסיכה	n'sikhah
Sword	חרב	kherev
Queen	מלכה	mal'kah
Kingdom	ממלכה	mam'lakhah
Bow	קשת	keshet
Helmet	קסדה	kas'dah
Witch	מכשפה	m'khashefah
Wall	חומה	khomah
Curse	קללה	k'lalah
Monster	מפלצת	mif'letzet
Sir	אדוני	adon
Ma'am	גברתי	g'veret
Please (interj)	נא	na
Please (Flowery) (Interj)	אנא	ana
We	אנו	anu
Which (Conj)	אשר	asher
Let's, Let's Go!, Come! (Conn)	הבה	havah
Now, Currently	עתה	atah
Is Not, No	אין	ein
I Am Not	איני	eini
You Are Not (m.s)	אינך	ein'kha
You Are Not (f.s)	אינך	einekh
He Is Not	אינו	eino
She Is Not	אינה	einah
We Are Not	איננו	eineni
You Are Not (m.p)	אינכם	ein'khem
You Are Not (f.p)	אינכן	ein'khen
They Are Not (m.p)	אינם	einam
They Are Not (f.p)	אינן	einan
I Am Not (Alt)	אינני	eineni
She Is Not (Alt)	איננה	einena
Why?	מדוע?	madu'a
How?, In What Manner?	כיצד?	keitzad
From Where?	מאין?	me'ayon
Where?	היכן?	heikhan
And Where	ולאן?	ul'an
What Is? (f)	מהי?	mahi
Money	כסף	kesef
Dollar	דולר	dolar
Debt	חוב	khov
Insurance	ביטוח	bituakh
Shekel	שקל	shekel
Ticket	כרטיס	kar'tis
Business	עסקים	esekim
Credit Card	כרטיס אשראי	kartis ash'rai
Gold	זהב	zahav
Price	מחיר	m'khir
Brand	מותג	mutag
Contract	חוזה	khozeh
Euro	אירו	eiro
Budget	תקציב	tak'tziv
Change	עודף	odef
Currency, Coin	מטבע	mat'bea
Promotion	קידום	kidum
Organization	ארגון	ir'gun
Bill, Note, Deed	שטר	sh'tar
Interview	ריאיון	re'ayon
Manager	מנהל	m'nahel
Advertisement	פרסום	pir'sum
Value, Worth	שווי	shovi
Commerce	מסחר	mis'khar
Product	מוצר	mutzar
Agent	סוכן	soken
(Exchange) Rate	שער	sha'ar
Risk	סיכון	sikun
Investment	השקעה	hish'ka'ah
Agora	אגורה	agorah
Transaction, Deal	עסקה	is'kah
Cost	עלות	alut
Meeting	פגישה	p'gishah
Company	חברה	khev'rah
Salary, Wages	משכורת	mas'koret
Industry	תעשייה	ta'asiyah
Commercial	פרסומת	pir'somet
Stock Market	בורסה	bur'sah
Cash (m.s)	מזומן	m'zuman
To Go UP, Rise (Qal)	לעלות	la'alot
Venus	נגה	nogah
Mars	מאדים	ma'dim
Jupiter	צדק	tzedek
Saturn	שבתאי	shab'tai
(The) Outer Space	החלל החיצון	hekhalal hakhitzon
Launch	שיגור	shigur
Astronaut	אסטרונאוט	as't'rona'ut
Satellite	לוויין	lav'yan
Orbit	מסלול	mas'lul
Meteor	מטאור	mete'or
Crater	מכתש	makh'tesh
(The) Milky Way	שביל-החלב	sh'vil hakhalav
Black Hole	חור שחור	khor shakhor
Eclipse	ליקוי	likuy
Sun	חמה	khamah
Solar System	מערכת-שמש	ma'arekhet hashemesh
Probe	גשושית	gashoshit
Spaceship	חללית	khalit
Shuttle	מעבורת	ma'boret
Galaxy	גלקסיה	galak's'yah
Passover	פסח	pesakh
Seder Night	ליל-הסדר	layil haseder
Shavuot (Pl.)	שבועות	shavu'ot
Holiday	חג	khag
Yom Kippur	יום כיפור	yom kipur
Rosh Ha'shana	ראש השנה	ro'sh hashanah
Tisha Be'av	תשעה באב	tish'ah b'av
High Holidays	ימים נוראים	hayamim hanora'im
Fast	צום	tzom
Sevivon	סביבון	s'vivon
Purim	פורים	purim
Chanukiya	חנוכייה	khanukiyah
Tu Bi'shvat	"ט""ו בשבט"	tu bi'shvat
Exodus	יציאת מצרים	y'tzi'at mitz'rayim
Matzah	מצה	matzah
Sukkah	סוכה	sukah
Sukkot	סוכות	sukot
Simchat Torah	שמחת תורה	sim'khat torah
Ozen Haman	אוזן המן	ozen haman
Chanukah	חנוכה	khanukhah
Mishloach Manot	משלוח מנות	mish'loakh manot
Sufganiya (Pl.)	סופגניה	suf'ganiyah
To Celebrate (Qal)	לחגוג	lakh'gog
Oleh Chadash	עולה חדש	oleh khadash
Tzabar	צבר	tzabar
Kibbutz	קיבוץ	kibutz
Ulpan	אולפן	ul'pan
Al-Ha'esh	על האש	al ha-esh
Falafel	פלאפל	pal'pel
Hummus	חומוס	khumus
Yom Ha'atzmaut (Pl.)	יום העצמאות	yom ha-atz'ma'ot
Mess	בלאגן	balagan
Kineret	כנרת	kineret
The Dead Sea	ים המלח	yam hamelakh
Negev	נגב	negev
The Red Sea (Pl.)	הים האדום	hayam ha'adom
Bissli	ביסלי	bisli
Matkot (Pl.)	מטקות	matkot
Aliyah	עלייה	aliyah
Pita	פיתה	pitah
Middle-Eastern Music	מוזיקה מזרחית	muzikah miz'rakhit
Metzada/Massada	מצדה	m'tzadah
Eilat	אילת	eilat
Haifa	חיפה	heifah
Bamba	במבה	bam'bah
Cherry Tomato	עגבניית שרי	ag'vaniyat sheri
Shakshuka	שקשוקה	shak'shukah
Kesarya	קיסריה	keisar'yah
Tiberias	טבריה	t'ver'yah
Be'er Sheva/Sheba	באר שבע	b'er sheva
